#	symbol	entrez	ensembl
MAP1LC3B	81631	ENSG00000140941
DKFZp762B153	81631	ENSG00000140941
SH2D3A	10045	ENSG00000125731
LPAR3	23566	ENSG00000171517
SLC38A10	124565	ENSG00000157637
CTTNBP2NL	55917	ENSG00000143079
ATP11C	286410	ENSG00000101974
FAM83H	286077	ENSG00000180921
ADCY4	196883	ENSG00000129467
TNFSF14	8740	ENSG00000125735
ZCCHC14	23174	ENSG00000140948
SCRIB	23513	ENSG00000180900
NCKAP1	10787	ENSG00000061676
STRIP1	85369	ENSG00000143093
SYMPK	8189	ENSG00000125755
SHANK3	85358	ENSG00000251322
FAAP100	80233	ENSG00000185504
RBFOX2	23543	ENSG00000100320
KCNJ5	3762	ENSG00000120457
HYDIN	54768	ENSG00000157423
SLC25A24	29957	ENSG00000085491
NPAT	4863	ENSG00000149308
MATR3	9782	ENSG00000015479
TNFRSF13B	23495	ENSG00000240505
TACI	23495	ENSG00000240505
CCDC178	374864	ENSG00000166960
UBE2N	7334	ENSG00000177889
HEL-S-71	7334	ENSG00000177889
TSPAN5	10098	ENSG00000168785
PIFO	128344	ENSG00000173947
TESPA1	9840	ENSG00000135426
DPP10	57628	ENSG00000175497
AADAC	13	ENSG00000114771
PLD6	201164	ENSG00000179598
MFI	160140	ENSG00000166323
C11orf65	160140	ENSG00000166323
FLCN	201163	ENSG00000154803
C14orf132	56967	ENSG00000227051
TSPAN2	10100	ENSG00000134198
FATE1	89885	ENSG00000147378
ESRRB	2103	ENSG00000119715
PPM1K	152926	ENSG00000163644
B3GALNT1	8706	ENSG00000169255
TECPR1	25851	ENSG00000205356
MAGEA4	4103	ENSG00000147381
LRIG2	9860	ENSG00000198799
BDKRB2	624	ENSG00000168398
COPS3	8533	ENSG00000141030
CRYAB	1410	ENSG00000109846
HEL-S-101	1410	ENSG00000109846
FOXN3	1112	ENSG00000053254
CHES1	1112	ENSG00000053254
FNIP2	57600	ENSG00000052795
MAGED4	728239	ENSG00000154545
HLA-F	3134	ENSG00000204642
HPD	3242	ENSG00000158104
GPC4	2239	ENSG00000076716
NPY1R	4886	ENSG00000164128
FOXA3	3171	ENSG00000170608
MMP14	4323	ENSG00000157227
THAP5	168451	ENSG00000177683
IRF2BP1	26145	ENSG00000170604
MYPOP	339344	ENSG00000176182
NANOS2	339345	ENSG00000188425
CCDC61	729440	ENSG00000104983
TC2N	123036	ENSG00000165929
TMA16	55319	ENSG00000198498
SLC35A3	23443	ENSG00000117620
FOXP3	50943	ENSG00000049768
PIKFYVE	200576	ENSG00000115020
GGT5	2687	ENSG00000099998
TMEM243	79161	ENSG00000135185
PUF60	22827	ENSG00000179950
HSPB2	3316	ENSG00000170276
C11orf52	91894	ENSG00000149300
PGLYRP1	8993	ENSG00000008438
DIXDC1	85458	ENSG00000150764
LSM5	23658	ENSG00000106355
KATNAL2	83473	ENSG00000167216
PDP2	57546	ENSG00000172840
IGFL3	388555	ENSG00000188624
PDLIM5	10611	ENSG00000163110
TRIP11	9321	ENSG00000100815
KLHL36	79786	ENSG00000135686
PAK1IP1	55003	ENSG00000111845
ALG10	84920	ENSG00000139133
DMWD	1762	ENSG00000185800
MLKL	197259	ENSG00000168404
TMEM14C	51522	ENSG00000111843
MC5R	4161	ENSG00000176136
RSPH6A	81492	ENSG00000104941
UBE2L3	7332	ENSG00000185651
MBD2	8932	ENSG00000134046
KITLG	4254	ENSG00000049130
TMEM14B	81853	ENSG00000137210
NT5M	56953	ENSG00000205309
ADA2	51816	ENSG00000093072
AP1S1	1174	ENSG00000106367
CIAPIN1	57019	ENSG00000005194
PAIP2	51247	ENSG00000120727
MED9	55090	ENSG00000141026
POLI	11201	ENSG00000101751
ZNF426	79088	ENSG00000130818
RASD1	51655	ENSG00000108551
PLPP7	84814	ENSG00000160539
TMEM268	203197	ENSG00000157693
RPL27	6155	ENSG00000131469
SCAF11	9169	ENSG00000139218
NDUFB1	4707	ENSG00000183648
NKAPD1	55216	ENSG00000150776
C11orf57	55216	ENSG00000150776
PLOD3	8985	ENSG00000106397
ZNF561	93134	ENSG00000171469
TEX53	105376230	ENSG00000230054
TEX48	100505478	ENSG00000230601
TNLG1B	9966	ENSG00000181634
TNFSF15	9966	ENSG00000181634
CPSF2	53981	ENSG00000165934
SLC23A1	9963	ENSG00000170482
GPR173	54328	ENSG00000184194
VWC2L	402117	ENSG00000174453
ATP6V1G1	9550	ENSG00000136888
TSPYL2	64061	ENSG00000184205
PSMD5	5711	ENSG00000095261
B4GALNT2	124872	ENSG00000167080
EPB41L5	57669	ENSG00000115109
TIMM8B	26521	ENSG00000150779
FBLN5	10516	ENSG00000140092
PHF19	26147	ENSG00000119403
SDHD	6392	ENSG00000204370
TMEM132E	124842	ENSG00000181291
B9838V1	162681	ENSG00000166845
LAS2	162681	ENSG00000166845
C18orf54	162681	ENSG00000166845
CD36	948	ENSG00000135218
KDM5C	8242	ENSG00000126012
AEBP2	121536	ENSG00000139154
IFI35	3430	ENSG00000068079
MZB1	51237	ENSG00000170476
PROB1	389333	ENSG00000228672
ZNF562	54811	ENSG00000171466
JPH3	57338	ENSG00000154118
DNAJC18	202052	ENSG00000170464
NRBP2	340371	ENSG00000185189
CDH11	1009	ENSG00000140937
MAK	4117	ENSG00000111837
TMEM11	8834	ENSG00000178307
STARD6	147323	ENSG00000174448
IL18	3606	ENSG00000150782
AGL	178	ENSG00000162688
TOX4	9878	ENSG00000092203
SPIRE1	56907	ENSG00000134278
CRHR1	1394	ENSG00000120088
CRHR1	104909134	ENSG00000120088
FBXL12	54850	ENSG00000127452
HTR1A	3350	ENSG00000178394
5HT1A	3350	ENSG00000178394
HTR4	3360	ENSG00000164270
TRIM32	22954	ENSG00000119401
PLXNC1	10154	ENSG00000136040
CER1	9350	ENSG00000147869
TEX12	56158	ENSG00000150783
EPPK1	83481	ENSG00000261150
PARP10	84875	ENSG00000178685
EHD2	30846	ENSG00000024422
BCO2	83875	ENSG00000197580
METTL3	56339	ENSG00000165819
LOC92691	92691	ENSG00000163449
TMEM169	92691	ENSG00000163449
NOP53	29997	ENSG00000105373
GCM2	9247	ENSG00000124827
UBE2R2	54926	ENSG00000107341
DCAF12	25853	ENSG00000198876
ZFP57	346171	ENSG00000204644
MEAK7	57707	ENSG00000140950
SOD2	6648	ENSG00000112096
CTSL	1514	ENSG00000135047
GYPC	2995	ENSG00000136732
WDR59	79726	ENSG00000103091
SALL2	6297	ENSG00000165821
MYF6	4618	ENSG00000111046
IGLL1	3543	ENSG00000128322
SLC28A2	9153	ENSG00000137860
FREM1	158326	ENSG00000164946
NCK1	4690	ENSG00000158092
MTERF2	80298	ENSG00000120832
MTERFD3	80298	ENSG00000120832
VCPKMT	79609	ENSG00000100483
DRICH1	51233	ENSG00000189269
LRAT	9227	ENSG00000121207
ZNF552	79818	ENSG00000178935
METAP2	10988	ENSG00000111142
SOS2	6655	ENSG00000100485
ACSL6	23305	ENSG00000164398
ZNF587B	100293516	ENSG00000269343
GAL3ST2	64090	ENSG00000154252
PLRG1	5356	ENSG00000171566
BCHE	590	ENSG00000114200
PTS	5805	ENSG00000150787
ZNF587	84914	ENSG00000198466
WTAP	9589	ENSG00000146457
MTHFSD	64779	ENSG00000103248
ITGB6	3694	ENSG00000115221
ZNF417	147687	ENSG00000173480
LRRC74B	400891	ENSG00000187905
PTGES2	80142	ENSG00000148334
GATM	2628	ENSG00000171766
POLDIP3	84271	ENSG00000100227
ZNF256	10172	ENSG00000152454
AADACL2	344752	ENSG00000197953
GRINA	2907	ENSG00000178719
C19orf18	147685	ENSG00000177025
PLET1	349633	ENSG00000188771
IL4I1	259307	ENSG00000104951
MUC6	4588	ENSG00000184956
ACAT2	39	ENSG00000120437
ARHGEF26	26084	ENSG00000114790
MIB1	57534	ENSG00000101752
SPATC1	375686	ENSG00000186583
CEP44	80817	ENSG00000164118
OPLAH	26873	ENSG00000178814
TCP1	6950	ENSG00000120438
RAB5C	5878	ENSG00000108774
MUC2	4583	ENSG00000198788
L2HGDH	79944	ENSG00000087299
MTCL1	23255	ENSG00000168502
SPATA5L1	79029	ENSG00000171763
GTSF1	121355	ENSG00000170627
FAM112B	121355	ENSG00000170627
SLC7A5	8140	ENSG00000103257
HOXB13	10481	ENSG00000159184
TM4SF1	4071	ENSG00000169908
CDRT1	374286	ENSG00000241322
TMEM200C	645369	ENSG00000206432
GRP	2922	ENSG00000134443
CDKL1	8814	ENSG00000100490
SMC5	23137	ENSG00000198887
EXOSC4	54512	ENSG00000178896
SLC30A4	7782	ENSG00000104154
PI4KA	5297	ENSG00000241973
TNNT3	7140	ENSG00000130595
SIGLEC11	114132	ENSG00000161640
GPAA1	8733	ENSG00000197858
ING2	3622	ENSG00000168556
FMR1NB	158521	ENSG00000176988
MON2	23041	ENSG00000061987
RAX	30062	ENSG00000134438
FSTL5	56884	ENSG00000168843
KLHDC4	54758	ENSG00000104731
TAB3	257397	ENSG00000157625
CPLX4	339302	ENSG00000166569
BLOC1S6	26258	ENSG00000104164
LMAN1	3998	ENSG00000074695
RPGRIP1	57096	ENSG00000092200
NXPH3	11248	ENSG00000182575
CDK12	51755	ENSG00000167258
VRK3	51231	ENSG00000105053
MAGEA10	4109	ENSG00000124260
ATP5MF-PTCD1	100526740	ENSG00000248919
OR13F1	138805	ENSG00000186881
OR13C4	138804	ENSG00000148136
SLC9A9	285195	ENSG00000181804
OR13C8	138802	ENSG00000186943
OR13C5	138799	ENSG00000277556
OR13C2	392376	ENSG00000276119
OR13C9	286362	ENSG00000136839
MED12	9968	ENSG00000184634
NIPSNAP3A	25934	ENSG00000136783
CCBE1	147372	ENSG00000183287
AZGP1	563	ENSG00000160862
CYC1	1537	ENSG00000179091
NIPSNAP3B	55335	ENSG00000165028
PNPO	55163	ENSG00000108439
HEL-S-302	55163	ENSG00000108439
SHARPIN	81858	ENSG00000179526
SIAH2	6478	ENSG00000181788
SLC14A1	6563	ENSG00000141469
SLC14A1 JK	6563	ENSG00000141469
LRRN3	54674	ENSG00000173114
SQOR	58472	ENSG00000137767
NEK11	79858	ENSG00000114670
MYL1	4632	ENSG00000168530
ABCA1	19	ENSG00000165029
GNG11	2791	ENSG00000127920
SEMA3C	10512	ENSG00000075223
ARHGAP10	79658	ENSG00000071205
MAF1	84232	ENSG00000179632
FMR1	2332	ENSG00000102081
COX16	51241	ENSG00000133983
MRPL18	29074	ENSG00000112110
ANAPC1	64682	ENSG00000153107
PNLDC1	154197	ENSG00000146453
HIC2	23119	ENSG00000169635
FBXO31	79791	ENSG00000103264
SLC6A17	388662	ENSG00000197106
SYNJ2BP-COX16	100529257	ENSG00000258644
GRAP2	9402	ENSG00000100351
HSD3B2	3284	ENSG00000203859
WDR97	340390	ENSG00000179698
SYNJ2BP	55333	ENSG00000213463
CYB5D2	124936	ENSG00000167740
DYNLRB2	83657	ENSG00000168589
ADAM21	8747	ENSG00000139985
RPL7L1	285855	ENSG00000146223
TMEM168	64418	ENSG00000146802
FLJ13576	64418	ENSG00000146802
USP8	9101	ENSG00000138592
ADAM20	8748	ENSG00000134007
MED6	10001	ENSG00000133997
TRPV3	162514	ENSG00000167723
HGH1	51236	ENSG00000235173
ADGRG5	221188	ENSG00000159618
COL11A1	1301	ENSG00000060718
C6orf226	441150	ENSG00000221821
TES	26136	ENSG00000135269
INTS8	55656	ENSG00000164941
PTCRA	171558	ENSG00000171611
PDCL3	79031	ENSG00000115539
NFAM1	150372	ENSG00000235568
SGPP2	130367	ENSG00000163082
GNMT	27232	ENSG00000124713
HEL-S-182mP	27232	ENSG00000124713
GNMT	107080644	ENSG00000124713
HEL-S-182mP	107080644	ENSG00000124713
TWIST2	117581	ENSG00000233608
PIEZO1	9780	ENSG00000103335
ZNF280B	140883	ENSG00000275004
SIGLEC15	284266	ENSG00000197046
ZNF280A	129025	ENSG00000169548
CRACDL	343990	ENSG00000196872
ZNF716	441234	ENSG00000182111
PEX6	5190	ENSG00000124587
GALNTL6	442117	ENSG00000174473
PRAME	23532	ENSG00000185686
IPLA2	50640	ENSG00000135241
PNPLA8	50640	ENSG00000135241
MRPL23	6150	ENSG00000214026
MRPL23	107987373	ENSG00000214026
PSTPIP2	9050	ENSG00000152229
TTC9	23508	ENSG00000133985
PALLD	23022	ENSG00000129116
TANC1	85461	ENSG00000115183
RBP1	5947	ENSG00000114115
PPP2R5D	5528	ENSG00000112640
MAP3K9	4293	ENSG00000006432
ATP5F1A	498	ENSG00000152234
HEL-S-123m	498	ENSG00000152234
OR4C46	119749	ENSG00000185926
GGTLC2	91227	ENSG00000100121
CA7	766	ENSG00000168748
OR56B4	196335	ENSG00000180919
CPO	130749	ENSG00000144410
TNFSF10	8743	ENSG00000121858
STEAP3	55240	ENSG00000115107
ZNF473	25888	ENSG00000142528
WDR38	401551	ENSG00000136918
DKFZp686I1730	9993	ENSG00000070413
DGCR2	9993	ENSG00000070413
OR8A1	390275	ENSG00000196119
SEC23A	10484	ENSG00000100934
PON2	5445	ENSG00000105854
CFAP77	389799	ENSG00000188523
TMEFF2	23671	ENSG00000144339
SLC1A2	6506	ENSG00000110436
GPR21	2844	ENSG00000188394
RABGAP1	2844	ENSG00000188394
TP53INP1	94241	ENSG00000164938
FRRS1L	23732	ENSG00000260230
ASPDH	554235	ENSG00000204653
USP50	373509	ENSG00000170236
GPR107	57720	ENSG00000148358
VCPIP1	80124	ENSG00000175073
SGK3	100533105	ENSG00000288602
C8orf44-SGK3	100533105	ENSG00000288602
LRRC4B	94030	ENSG00000131409
TRPM7	54822	ENSG00000092439
ENPP6	133121	ENSG00000164303
HAUS1	115106	ENSG00000152240
SGK3	23678	ENSG00000104205
SYT3	84258	ENSG00000213023
SLC43A2	124935	ENSG00000167703
RWDD4	201965	ENSG00000182552
PLA2R1	22925	ENSG00000153246
CX3CL1	6376	ENSG00000006210
GTPBP1	9567	ENSG00000100226
TRAPPC6B	122553	ENSG00000182400
CFDP1	10428	ENSG00000153774
C19orf81	342918	ENSG00000235034
GPR32	2854	ENSG00000142511
ACP4	93650	ENSG00000142513
TMEM184C	55751	ENSG00000164168
H3Y1	391769	ENSG00000269466
MTX3	345778	ENSG00000177034
KLK1	3816	ENSG00000167748
KLNA1	3816	ENSG00000167748
EPG5	57724	ENSG00000152223
SGCE	8910	ENSG00000127990
CHCHD10	400916	ENSG00000250479
PHC3	80012	ENSG00000173889
PNN	5411	ENSG00000100941
CSF3	1440	ENSG00000108342
IL15	3600	ENSG00000164136
FABP6	2172	ENSG00000170231
MMP11	4320	ENSG00000099953
IFT74	80173	ENSG00000096872
GREB1L	80000	ENSG00000141449
ZFP14	57677	ENSG00000142065
NUDT7	283927	ENSG00000140876
MEF2C	4208	ENSG00000081189
ZFP82	284406	ENSG00000181007
ASCC2	84164	ENSG00000100325
THRA	7067	ENSG00000126351
VRK1	7443	ENSG00000100749
POLG	5428	ENSG00000140521
ZNF260	339324	ENSG00000254004
FOXL1	2300	ENSG00000176678
MEA1	4201	ENSG00000124733
ZFP1	162239	ENSG00000184517
ZNF529	57711	ENSG00000186020
PTPRT	11122	ENSG00000196090
RRP36	88745	ENSG00000124541
ZFHX3	463	ENSG00000140836
STAM2	10254	ENSG00000115145
ASXL3	80816	ENSG00000141431
LDLR	3949	ENSG00000130164
KLC4	89953	ENSG00000137171
AREL1	9870	ENSG00000119682
NPY5R	4889	ENSG00000164129
ZDHHC21	340481	ENSG00000175893
C4orf45	152940	ENSG00000164123
STXBP1	6812	ENSG00000136854
RFWD3	55159	ENSG00000168411
MPRIP	23164	ENSG00000133030
MCMDC2	157777	ENSG00000178460
TLL1	7092	ENSG00000038295
L3MBTL2	83746	ENSG00000100395
ZNRF1	84937	ENSG00000186187
LPIN2	9663	ENSG00000101577
PXYLP1	92370	ENSG00000155893
CABLES2	81928	ENSG00000149679
ABCA12	26154	ENSG00000144452
POLR3B	55703	ENSG00000013503
ADAMTS18	170692	ENSG00000140873
RNPC3	55599	ENSG00000185946
FBXO25	26260	ENSG00000147364
MALT1	10892	ENSG00000172175
XAGE3	170626	ENSG00000171402
FTO	79068	ENSG00000140718
CHADL	150356	ENSG00000100399
FRMD7	90167	ENSG00000165694
C20orf85	128602	ENSG00000124237
FCF1	51077	ENSG00000119616
DKFZp686O2396	51077	ENSG00000119616
ANKRD60	140731	ENSG00000124227
CD40	958	ENSG00000101017
SOX10	6663	ENSG00000100146
MAP9	79884	ENSG00000164114
SLC35G2	80723	ENSG00000168917
SNX7	51375	ENSG00000162627
GPRASP2	114928	ENSG00000158301
GPRASP2	100528062	ENSG00000158301
MAFF	23764	ENSG00000185022
HIPK4	147746	ENSG00000160396
MAOA	4128	ENSG00000189221
FNDC3B	64778	ENSG00000075420
SERTAD1	29950	ENSG00000197019
MXRA5	25878	ENSG00000101825
SERTAD3	29946	ENSG00000167565
TMEM184B	25829	ENSG00000198792
C22orf5	25829	ENSG00000198792
YLPM1	56252	ENSG00000119596
PSG6	5675	ENSG00000170848
SLC30A7	148867	ENSG00000162695
GAGE12B	729422	ENSG00000237671
DAZAP2	9802	ENSG00000183283
MATN4	8785	ENSG00000124159
GAGE12B	100132399	ENSG00000227488
MRPL2	51069	ENSG00000112651
SYCN	342898	ENSG00000179751
CLEC17A	388512	ENSG00000187912
GAGE7	2574	ENSG00000236362
GAGE12F	2574	ENSG00000236362
GAGE12I	2574	ENSG00000236362
GAGE7	2576	ENSG00000236362
GAGE12F	2576	ENSG00000236362
GAGE12I	2576	ENSG00000236362
GAGE7	2578	ENSG00000236362
GAGE12F	2578	ENSG00000236362
GAGE12I	2578	ENSG00000236362
GAGE7	2579	ENSG00000236362
GAGE12F	2579	ENSG00000236362
GAGE12I	2579	ENSG00000236362
GAGE7	26748	ENSG00000236362
GAGE12F	26748	ENSG00000236362
GAGE12I	26748	ENSG00000236362
GAGE7	100008586	ENSG00000236362
GAGE12F	100008586	ENSG00000236362
GAGE12I	100008586	ENSG00000236362
COTL1	23406	ENSG00000103187
GAGE12B	729431	ENSG00000216649
SERPINB7	8710	ENSG00000166396
GSTM1	2944	ENSG00000134184
MESD	23184	ENSG00000117899
CMC2	56942	ENSG00000103121
INO80D	54891	ENSG00000114933
GAGE7	2576	ENSG00000215269
GAGE12G	2576	ENSG00000215269
GAGE12I	2576	ENSG00000215269
GAGE7	2578	ENSG00000215269
GAGE12G	2578	ENSG00000215269
GAGE12I	2578	ENSG00000215269
GAGE7	2579	ENSG00000215269
GAGE12G	2579	ENSG00000215269
GAGE12I	2579	ENSG00000215269
GAGE7	26748	ENSG00000215269
GAGE12G	26748	ENSG00000215269
GAGE12I	26748	ENSG00000215269
GAGE7	645073	ENSG00000215269
GAGE12G	645073	ENSG00000215269
GAGE12I	645073	ENSG00000215269
AADAT	51166	ENSG00000109576
PTK7	5754	ENSG00000112655
CSNK1E	1454	ENSG00000213923
CFAP161	161502	ENSG00000156206
PMCH	5367	ENSG00000183395
GAGE12H	729442	ENSG00000224902
CSRP2	1466	ENSG00000175183
GAGE2A	26749	ENSG00000189064
GAGE2A	645037	ENSG00000189064
GAGE2A	729408	ENSG00000189064
GAGE2A	729447	ENSG00000189064
GAGE2A	100101629	ENSG00000189064
GAGE1	2543	ENSG00000205777
SLC28A1	9154	ENSG00000156222
FASTKD2	22868	ENSG00000118246
KIAA0971	22868	ENSG00000118246
ADA	100	ENSG00000196839
MAPK1IP1L	93487	ENSG00000168175
SERPINB2	5055	ENSG00000197632
TRHR	7201	ENSG00000174417
TEAD2	8463	ENSG00000074219
ENY2	56943	ENSG00000120533
LGALS3	3958	ENSG00000131981
PDE1B	5153	ENSG00000123360
SI	6476	ENSG00000090402
POLR2C	5432	ENSG00000102978
GAGE13	645051	ENSG00000274274
SEC22B	9554	ENSG00000265808
MAGT1	84061	ENSG00000102158
PTGFRN	5738	ENSG00000134247
NUDCD1	84955	ENSG00000120526
DLGAP5	9787	ENSG00000126787
BCAS2	10286	ENSG00000116752
XRCC5	7520	ENSG00000079246
HMSD	284293	ENSG00000221887
DUX4	100288687	ENSG00000260596
EIF4A1	1973	ENSG00000161960
SERPINB8	5271	ENSG00000166401
ADAM29	11086	ENSG00000168594
UBN1	29855	ENSG00000118900
ZNF326	284695	ENSG00000162664
ANKRD46	157567	ENSG00000186106
SLC35E4	339665	ENSG00000100036
FBXW8	26259	ENSG00000174989
DUSP18	150290	ENSG00000167065
TRIM45	80263	ENSG00000134253
FBXW7	55294	ENSG00000109670
TCN2	6948	ENSG00000185339
MAGEA3	4102	ENSG00000221867
SNX31	169166	ENSG00000174226
UBE3A	7337	ENSG00000114062
MAGEA2	266740	ENSG00000183305
MAGEA2B	266740	ENSG00000183305
FBXO34	55030	ENSG00000178974
SOCS2	8835	ENSG00000120833
C16orf74	404550	ENSG00000154102
MGC17624	404550	ENSG00000154102
ACAA2	10449	ENSG00000167315
DNAAF3	352909	ENSG00000167646
ATG14	22863	ENSG00000126775
CSAG1	158511	ENSG00000198930
POU3F3	5455	ENSG00000198914
ZFYVE26	23503	ENSG00000072121
VANGL1	81839	ENSG00000173218
PABPC1	26986	ENSG00000070756
CKAP4	10970	ENSG00000136026
MAGEA12	4111	ENSG00000213401
CYTIP	9595	ENSG00000115165
GALNT4	8693	ENSG00000257594
RPL22L1	200916	ENSG00000163584
MAGEA2	4101	ENSG00000268606
EEA1	8411	ENSG00000102189
FOXF1	2294	ENSG00000103241
NEIL3	55247	ENSG00000109674
CDYL2	124359	ENSG00000166446
CFAP53	220136	ENSG00000172361
ASB5	140458	ENSG00000164122
DKFZp313J0816	140458	ENSG00000164122
JOSD2	126119	ENSG00000161677
TENT5C	54855	ENSG00000183508
SPATA16	83893	ENSG00000144962
CSAG2	389903	ENSG00000268916
MBD1	4152	ENSG00000141644
CETN2	1069	ENSG00000147400
NPIPA5	100288332	ENSG00000183793
SYCP1	6847	ENSG00000198765
NSDHL	50814	ENSG00000147383
MEIOSIN	388553	ENSG00000237452
TANK	10010	ENSG00000136560
SPATA4	132851	ENSG00000150628
PLSCR3	57048	ENSG00000187838
RAX2	84839	ENSG00000173976
OR56A5	390084	ENSG00000188691
ATP1B3	483	ENSG00000069849
GUCY1A2	2977	ENSG00000152402
ZNF724	440519	ENSG00000196081
PNMA5	114824	ENSG00000198883
RIC8B	55188	ENSG00000111785
ERCC1	2067	ENSG00000012061
VEGFC	7424	ENSG00000150630
EIF2S3	1968	ENSG00000130741
TUG1	55000	ENSG00000253352
KREMEN2	79412	ENSG00000131650
GALNT7	51809	ENSG00000109586
CCN5	8839	ENSG00000064205
KLHL15	80311	ENSG00000174010
HEL-S-305	80311	ENSG00000174010
FHIP1B	84067	ENSG00000051009
MID1	4281	ENSG00000101871
PIP5K1A	8394	ENSG00000143398
TMEM212	389177	ENSG00000186329
SUN5	140732	ENSG00000167098
IL2RB	3560	ENSG00000100385
ERICH6	131831	ENSG00000163645
NAF1	92345	ENSG00000145414
SLC37A2	219855	ENSG00000134955
SRF	6722	ENSG00000112658
CRY1	1407	ENSG00000008405
TMEM256	254863	ENSG00000205544
BPIFB2	80341	ENSG00000078898
CUL9	23113	ENSG00000112659
C9orf131	138724	ENSG00000174038
CLDN24	100132463	ENSG00000185758
NLGN2	57555	ENSG00000169992
USP18	11274	ENSG00000184979
GMPS	8833	ENSG00000163655
ARFIP1	27236	ENSG00000164144
RGPD8	727851	ENSG00000169629
RGPD5	727851	ENSG00000169629
INSM2	84684	ENSG00000168348
BPIFB6	128859	ENSG00000167104
PKMYT1	9088	ENSG00000127564
STOML2	30968	ENSG00000165283
BRMS1L	84312	ENSG00000100916
SPEM1	374768	ENSG00000181323
SPEM2	201243	ENSG00000184560
E2F7	144455	ENSG00000165891
BPIFB4	149954	ENSG00000186191
SPEM3	107983988	ENSG00000283439
TMEM102	284114	ENSG00000181284
TLCD5	219902	ENSG00000181264
FGF11	2256	ENSG00000161958
FGF1D	2256	ENSG00000161958
PKN1	5585	ENSG00000123143
BPIFA2	140683	ENSG00000131050
HPS4	89781	ENSG00000100099
GDAP2	54834	ENSG00000196505
EEFSEC	60678	ENSG00000132394
SLIT3	6586	ENSG00000184347
USP47	55031	ENSG00000170242
RILPL1	353116	ENSG00000188026
CHRNB1	1140	ENSG00000170175
SLC2A2	6514	ENSG00000163581
BPIFA3	128861	ENSG00000131059
ZNF839	55778	ENSG00000022976
FAM214B	80256	ENSG00000005238
TENM3	55714	ENSG00000218336
TMTC3	160418	ENSG00000139324
TSHB	7252	ENSG00000134200
BPIFA1	51297	ENSG00000198183
DNPH1	10591	ENSG00000112667
WDR3	10885	ENSG00000065183
EMC2	9694	ENSG00000104412
STOX2	56977	ENSG00000173320
TTBK1	84630	ENSG00000146216
CALCRL	10203	ENSG00000064989
SLITRK3	22865	ENSG00000121871
SPCS3	60559	ENSG00000129128
TRIML1	339976	ENSG00000184108
TMEM88	92162	ENSG00000167874
ZNF43	7594	ENSG00000198521
CYB5D1	124637	ENSG00000182224
PAQR4	124222	ENSG00000162073
KCNK9	51305	ENSG00000169427
SKIL	6498	ENSG00000136603
KHDC1L	100129128	ENSG00000256980
SLC22A15	55356	ENSG00000163393
EDNRA	1909	ENSG00000151617
DPPA5	340168	ENSG00000203909
TRAPPC1	58485	ENSG00000170043
SAXO1	158297	ENSG00000155875
GREP1	283875	ENSG00000262152
WSCD2	9671	ENSG00000075035
CHRAC1	54108	ENSG00000104472
KHDC3L	154288	ENSG00000203908
ELF5	2001	ENSG00000135374
XRCC4	7518	ENSG00000152422
RRAGA	10670	ENSG00000155876
CLDN9	9080	ENSG00000213937
AP2S1	1175	ENSG00000042753
SCNM1	79005	ENSG00000163156
SCNM1	100534012	ENSG00000163156
ADAMTSL1	92949	ENSG00000178031
CLDN6	9074	ENSG00000184697
EIF3E	3646	ENSG00000104408
CNTROB	116840	ENSG00000170037
BPIFB1	92747	ENSG00000125999
MTM1	4534	ENSG00000171100
THOC6	79228	ENSG00000131652
P2RY1	5028	ENSG00000169860
DDX43	55510	ENSG00000080007
DAP	1611	ENSG00000112977
AVEN	57099	ENSG00000169857
SERP1	27230	ENSG00000120742
RABGGTA	5875	ENSG00000100949
ANKRD44	91526	ENSG00000065413
CHRM5	1133	ENSG00000184984
MED26	9441	ENSG00000105085
FLG	2312	ENSG00000143631
CDK5RAP1	51654	ENSG00000101391
NDUFS6	4726	ENSG00000145494
FAM227B	196951	ENSG00000166262
SPOCK3	50859	ENSG00000196104
ALX3	257	ENSG00000156150
NMUR2	56923	ENSG00000132911
DNAI1	27019	ENSG00000122735
HCFC2	29915	ENSG00000111727
PIN1	5300	ENSG00000127445
NHLH2	4808	ENSG00000177551
TRPC7	57113	ENSG00000069018
ENHO	375704	ENSG00000168913
CNTFR	1271	ENSG00000122756
TNIK	23043	ENSG00000154310
TRIM33	51592	ENSG00000197323
KHDRBS2	202559	ENSG00000112232
PAK1	5058	ENSG00000149269
XRCC1	7515	ENSG00000073050
GUCA1B	2979	ENSG00000112599
MRPS10	55173	ENSG00000048544
CRYBG1	202	ENSG00000112297
SLC5A8	160728	ENSG00000256870
RPP25L	138716	ENSG00000164967
DCTN3	11258	ENSG00000137100
DTWD1	56986	ENSG00000104047
BICDL2	146439	ENSG00000162069
DUSP19	142679	ENSG00000162999
CFAP54	144535	ENSG00000188596
CD99L2	83692	ENSG00000102181
GUCY2D	3000	ENSG00000132518
ZSCAN10	84891	ENSG00000130182
GALT	2592	ENSG00000213930
RTN4IP1	84816	ENSG00000130347
KLF2	10365	ENSG00000127528
C2orf88	84281	ENSG00000187699
CIAO2A	84191	ENSG00000166797
QRSL1	55278	ENSG00000130348
ALOX15B	247	ENSG00000179593
SARS2	54938	ENSG00000104835
PSMD14	10213	ENSG00000115233
TICAM2	353376	ENSG00000243414
SERF1A	8293	ENSG00000205572
SERF1B	8293	ENSG00000205572
